;chlorides;free sulfur dioxide;total sulfur dioxide;density
3834;0.052000000000000005;49.0;142.0;0.9946
3835;0.052000000000000005;34.0;113.0;0.99429
3836;0.05;41.0;103.0;0.9900200000000001
3837;0.05;41.0;103.0;0.9900200000000001
3838;0.052000000000000005;49.0;142.0;0.9946
3839;0.052000000000000005;34.0;113.0;0.99429
3840;0.027999999999999997;24.0;84.0;0.9909
3841;0.036000000000000004;41.0;191.0;0.9929399999999999
3842;0.032;36.0;109.0;0.99044
3843;0.027999999999999997;46.0;100.0;0.9895799999999999
3844;0.027999999999999997;24.0;84.0;0.9909
3845;0.055;36.0;176.0;0.9986
3846;0.023;20.0;109.0;0.9926200000000001
3847;0.055;36.0;176.0;0.9986
3848;0.19399999999999998;23.0;90.0;0.9921200000000001
3849;0.047;18.0;87.0;0.9962799999999999
3850;0.023;20.0;109.0;0.9926200000000001
3851;0.03;32.0;123.0;0.98913
3852;0.037000000000000005;38.0;93.0;0.99021
3853;0.031;26.0;120.0;0.99198
3854;0.03;40.0;110.0;0.99226
3855;0.032;68.0;137.0;0.99159
3856;0.037000000000000005;38.0;93.0;0.99021
3857;0.049;28.0;104.0;0.99224
3858;0.039;47.0;136.0;0.9906799999999999
3859;0.048;52.0;207.0;0.99587
3860;0.048;52.0;207.0;0.99587
3861;0.054000000000000006;108.0;152.0;0.9972799999999999
3862;0.045;98.0;175.0;0.99364
3863;0.045;98.0;175.0;0.99364
3864;0.038;17.0;98.0;0.99018
3865;0.04;41.0;101.0;0.9896799999999999
3866;0.048;59.0;113.0;0.9917799999999999
3867;0.048;52.0;207.0;0.99587
3868;0.055999999999999994;112.0;177.0;0.9961
3869;0.054000000000000006;108.0;152.0;0.9972799999999999
3870;0.055;74.0;134.0;0.99534
3871;0.045;98.0;175.0;0.99364
3872;0.054000000000000006;63.0;193.0;0.99864
3873;0.094;58.0;181.0;0.9977600000000001
3874;0.062;50.0;194.0;0.99545
3875;0.057;45.0;98.0;0.9929899999999999
3876;0.059000000000000004;54.0;135.0;0.99665
3877;0.053;20.0;98.0;0.99069
3878;0.069;58.0;170.0;0.99692
3879;0.054000000000000006;25.0;65.0;0.99324
3880;0.047;42.0;111.0;0.9989600000000001
3881;0.047;42.0;111.0;0.9989600000000001
3882;0.049;28.0;129.0;0.99226
3883;0.045;34.0;143.0;0.99226
3884;0.047;42.0;111.0;0.9989600000000001
3885;0.028999999999999998;21.0;63.0;0.9907600000000001
3886;0.045;34.0;143.0;0.99226
3887;0.028999999999999998;21.0;63.0;0.9907600000000001
3888;0.047;42.0;111.0;0.9989600000000001
3889;0.046;43.0;127.0;0.9951
3890;0.043;28.0;98.0;0.99234
3891;0.049;28.0;129.0;0.99226
3892;0.036000000000000004;47.0;127.0;0.9936799999999999
3893;0.044000000000000004;17.0;63.0;0.9937
3894;0.031;21.0;134.0;0.99151
3895;0.021;17.0;76.0;0.99021
3896;0.038;40.0;179.0;0.99479
3897;0.035;72.0;172.0;0.9954
3898;0.035;54.0;110.0;0.9917600000000001
3899;0.036000000000000004;47.0;127.0;0.9936799999999999
3900;0.044000000000000004;17.0;63.0;0.9937
3901;0.013000000000000001;4.0;10.0;0.99246
3902;0.14400000000000002;12.0;65.0;0.9908
3903;0.071;26.0;69.0;0.9899399999999999
3904;0.036000000000000004;33.0;106.0;0.98746
3905;0.036000000000000004;34.0;88.0;0.9902799999999999
3906;0.036000000000000004;34.0;88.0;0.9902799999999999
3907;0.038;30.0;83.0;0.98867
3908;0.037000000000000005;45.0;138.0;0.99174
3909;0.037000000000000005;45.0;138.0;0.99174
3910;0.04;49.0;139.0;0.99021
3911;0.149;70.0;109.0;0.9930399999999999
3912;0.036000000000000004;34.0;88.0;0.9902799999999999
3913;0.054000000000000006;24.0;105.0;0.99154
3914;0.037000000000000005;45.0;138.0;0.99174
3915;0.036000000000000004;33.0;106.0;0.98746
3916;0.04;49.0;139.0;0.99021
3917;0.055999999999999994;49.0;206.0;0.9956
3918;0.037000000000000005;31.0;113.0;0.98779
3919;0.035;28.0;107.0;0.98836
3920;0.05;24.0;132.0;0.9913799999999999
3921;0.057;46.0;173.0;0.99751
3922;0.038;30.0;83.0;0.98867
3923;0.045;16.0;109.0;0.99249
3924;0.045;16.0;109.0;0.99249
3925;0.031;38.0;95.0;0.99239
3926;0.055999999999999994;30.0;91.0;0.9951200000000001
3927;0.046;17.0;106.0;0.99098
3928;0.063;27.0;173.0;0.99872
3929;0.063;27.0;173.0;0.99872
3930;0.03;25.0;101.0;0.9889399999999999
3931;0.036000000000000004;28.0;106.0;0.988245
3932;0.05;43.0;116.0;0.99326
3933;0.039;28.0;67.0;0.9932799999999999
3934;0.04;26.0;84.0;0.9922200000000001
3935;0.046;50.0;184.0;0.99898
3936;0.042;16.0;108.0;0.9948600000000001
3937;0.185;51.5;151.0;0.9952799999999999
3938;0.04;41.0;92.0;0.9906200000000001
3939;0.048;47.0;159.0;0.99282
3940;0.053;36.0;148.0;0.996
3941;0.068;32.0;143.0;0.9913799999999999
3942;0.053;26.0;106.0;0.99166
3943;0.046;26.0;113.0;0.99408
3944;0.048;47.0;161.0;0.9928100000000001
3945;0.048;47.0;159.0;0.99282
3946;0.042;31.0;127.0;0.98964
3947;0.042;41.0;142.0;0.9895200000000001
3948;0.045;26.0;105.0;0.99469
3949;0.053;36.0;148.0;0.996
3950;0.068;32.0;143.0;0.9913799999999999
3951;0.066;36.0;161.0;0.9991
3952;0.043;34.0;90.0;0.9904700000000001
3953;0.038;45.0;122.0;0.9917799999999999
3954;0.066;36.0;161.0;0.9991
3955;0.043;34.0;90.0;0.9904700000000001
3956;0.05;22.0;145.0;0.9920700000000001
3957;0.026000000000000002;15.0;87.0;0.9915200000000001
3958;0.048;36.0;110.0;0.9943799999999999
3959;0.048;36.0;110.0;0.9943799999999999
3960;0.04;54.0;159.0;0.9962200000000001
3961;0.084;55.0;170.0;0.9977299999999999
3962;0.032;40.0;118.0;0.9908799999999999
3963;0.044000000000000004;13.0;116.0;0.99108
3964;0.055999999999999994;61.0;176.5;0.99803
3965;0.05;18.0;102.0;0.9930399999999999
3966;0.048;36.0;110.0;0.9943799999999999
3967;0.049;35.0;200.0;0.9954799999999999
3968;0.049;35.0;192.0;0.99551
3969;0.034;33.0;125.0;0.9915200000000001
3970;0.035;42.0;143.0;0.99572
3971;0.034;33.0;125.0;0.9915200000000001
3972;0.175;16.0;98.0;0.99244
3973;0.049;35.0;200.0;0.9954799999999999
3974;0.049;35.0;192.0;0.99551
3975;0.033;61.0;134.0;0.9903
3976;0.025;35.0;124.0;0.9916200000000001
3977;0.03;18.0;117.0;0.99116
3978;0.04;41.0;192.0;0.9922
3979;0.034;41.0;193.0;0.99223
3980;0.035;54.0;135.0;0.9948100000000001
3981;0.036000000000000004;81.0;157.0;0.9928
3982;0.033;61.0;134.0;0.9903
3983;0.043;31.0;101.0;0.99429
3984;0.025;35.0;124.0;0.9916200000000001
3985;0.044000000000000004;45.0;104.0;0.99454
3986;0.044000000000000004;45.0;104.0;0.99454
3987;0.048;73.0;223.0;0.9986299999999999
3988;0.048;46.0;129.0;0.991
3989;0.044000000000000004;45.0;104.0;0.99454
3990;0.048;73.0;223.0;0.9986299999999999
3991;0.06;36.0;104.0;0.9931700000000001
3992;0.040999999999999995;26.0;76.0;0.9917299999999999
3993;0.048;32.0;111.0;0.99455
3994;0.048;32.0;111.0;0.99455
3995;0.038;3.0;127.0;0.9918600000000001
3996;0.048;32.0;111.0;0.99455
3997;0.040999999999999995;37.0;144.0;0.98944
3998;0.053;25.0;120.0;0.9942
3999;0.053;25.0;120.0;0.9942
4000;0.053;25.0;120.0;0.9942
4001;0.062;21.0;122.0;0.9923799999999999
4002;0.052000000000000005;25.0;94.0;0.99782
4003;0.047;40.0;117.0;0.99111
4004;0.042;33.0;112.0;0.99067
4005;0.047;40.0;117.0;0.99111
4006;0.037000000000000005;10.0;51.0;0.9887799999999999
4007;0.062;21.0;122.0;0.9923799999999999
4008;0.052000000000000005;25.0;94.0;0.99782
4009;0.054000000000000006;40.0;152.0;0.9938
4010;0.044000000000000004;39.0;122.0;0.9914299999999999
4011;0.040999999999999995;37.0;144.0;0.98944
4012;0.053;25.0;120.0;0.9942
4013;0.051;56.0;171.0;0.9958799999999999
4014;0.054000000000000006;56.0;183.0;1.0003799999999998
4015;0.054000000000000006;6.0;97.0;0.99424
4016;0.055;45.0;151.0;0.99626
4017;0.037000000000000005;32.0;115.0;0.9907600000000001
4018;0.054000000000000006;56.0;183.0;1.0003799999999998
4019;0.054000000000000006;6.0;97.0;0.99424
4020;0.055999999999999994;6.0;91.0;0.99536
4021;0.062;35.0;100.0;0.99318
4022;0.055;45.0;151.0;0.99626
4023;0.033;52.0;151.0;0.99726
4024;0.046;50.0;147.0;0.99126
4025;0.028999999999999998;37.0;94.0;0.98998
4026;0.033;52.0;151.0;0.99726
4027;0.052000000000000005;22.0;176.0;0.9930399999999999
4028;0.028999999999999998;37.0;81.0;0.9892
4029;0.031;33.0;139.0;0.9929600000000001
4030;0.023;30.0;105.0;0.9904700000000001
4031;0.06;15.0;120.0;0.9924
4032;0.034;16.0;116.0;0.9989
4033;0.021;23.0;125.0;0.9933799999999999
4034;0.034;16.0;116.0;0.9989
4035;0.032;53.0;172.0;0.9940399999999999
4036;0.040999999999999995;40.0;177.0;0.99287
4037;0.044000000000000004;43.0;176.0;0.9928600000000001
4038;0.06;15.0;120.0;0.9924
4039;0.033;8.0;109.0;0.9905799999999999
4040;0.052000000000000005;48.0;185.0;0.9934
4041;0.053;45.0;149.0;0.99545
4042;0.05;25.0;135.0;0.9984
4043;0.05;25.0;135.0;0.9984
4044;0.05;25.0;135.0;0.9984
4045;0.05;25.0;135.0;0.9984
4046;0.05;33.0;154.0;0.99971
4047;0.038;49.0;118.0;0.99546
4048;0.038;49.0;118.0;0.99546
4049;0.034;32.0;98.0;0.9905799999999999
4050;0.05;25.0;135.0;0.9984
4051;0.027999999999999997;22.0;97.0;0.9931399999999999
4052;0.053;45.0;149.0;0.99545
4053;0.05;25.0;135.0;0.9984
4054;0.05;33.0;154.0;0.99971
4055;0.027999999999999997;22.0;97.0;0.9931399999999999
4056;0.032;25.0;131.0;0.99565
4057;0.036000000000000004;38.0;110.0;0.99056
4058;0.038;49.0;118.0;0.99546
4059;0.034;32.0;98.0;0.9905799999999999
4060;0.048;20.0;70.0;0.9936200000000001
4061;0.048;20.0;70.0;0.9936200000000001
4062;0.036000000000000004;27.0;119.0;0.9919600000000001
4063;0.09;44.0;130.0;0.99255
4064;0.032;23.0;85.0;0.9902700000000001
4065;0.028999999999999998;32.0;110.0;0.9930200000000001
4066;0.057;60.0;160.0;0.9925700000000001
4067;0.062;22.0;166.0;0.9950600000000001
4068;0.057;60.0;160.0;0.9925700000000001
4069;0.049;54.0;133.0;0.9952
4070;0.048;41.0;162.0;0.99498
4071;0.048;23.0;76.0;0.9903
4072;0.043;70.5;163.0;0.9970600000000001
4073;0.054000000000000006;11.0;107.0;0.99398
4074;0.06;15.0;82.0;0.9958799999999999
4075;0.049;52.5;120.0;0.9969100000000001
4076;0.05;33.0;134.0;0.99608
4077;0.044000000000000004;21.0;108.0;0.9914200000000001
4078;0.044000000000000004;21.0;110.0;0.9913799999999999
4079;0.052000000000000005;27.0;91.0;0.9943200000000001
4080;0.05;58.0;116.0;0.99592
4081;0.049;52.5;106.0;0.9969100000000001
4082;0.046;37.0;142.0;0.9943200000000001
4083;0.052000000000000005;32.0;185.0;0.99266
4084;0.048;20.0;96.0;0.99456
4085;0.048;14.0;73.0;0.9915
4086;0.057999999999999996;30.0;93.0;0.9932200000000001
4087;0.059000000000000004;33.0;101.0;0.9927
4088;0.047;16.0;79.0;0.9917299999999999
4089;0.098;36.0;127.0;0.9941200000000001
4090;0.07;44.0;179.0;0.99666
4091;0.057;21.0;82.0;0.99425
4092;0.059000000000000004;19.0;112.0;0.9931399999999999
4093;0.11;20.0;103.0;0.99672
4094;0.03;29.0;98.0;0.99024
4095;0.11;20.0;103.0;0.99672
4096;0.054000000000000006;13.0;136.0;0.99366
4097;0.057;21.0;82.0;0.99425
4098;0.046;30.0;140.0;0.9929899999999999
4099;0.059000000000000004;19.0;112.0;0.9931399999999999
4100;0.037000000000000005;24.0;99.0;0.9952799999999999
4101;0.057;54.0;166.0;0.9956799999999999
4102;0.057;54.0;166.0;0.9956799999999999
4103;0.03;22.0;86.0;0.9906200000000001
4104;0.035;17.0;80.0;0.9905799999999999
4105;0.039;36.0;122.0;0.99059
4106;0.040999999999999995;46.0;141.0;0.99119
4107;0.037000000000000005;45.0;150.0;0.9972700000000001
4108;0.035;43.0;105.0;0.99021
4109;0.043;46.0;153.0;0.9923799999999999
4110;0.053;23.0;193.0;0.99164
4111;0.04;18.0;75.0;0.99006
4112;0.040999999999999995;30.0;95.0;0.9907799999999999
4113;0.040999999999999995;32.0;92.0;0.99036
4114;0.046;35.0;107.0;0.9912299999999999
4115;0.040999999999999995;29.0;94.0;0.9897799999999999
4116;0.069;33.0;158.0;0.99908
4117;0.069;33.0;158.0;0.99908
4118;0.046;19.0;143.0;0.9902200000000001
4119;0.046;22.0;147.0;0.99024
4120;0.049;48.0;122.0;0.9973
4121;0.054000000000000006;42.0;151.0;0.9985299999999999
4122;0.059000000000000004;33.0;171.0;0.99769
4123;0.095;13.0;75.0;0.98954
4124;0.052000000000000005;23.0;72.0;0.98974
4125;0.048;44.0;147.0;0.99382
4126;0.047;45.0;147.0;0.9938299999999999
4127;0.059000000000000004;51.0;215.0;0.9953799999999999
4128;0.054000000000000006;62.0;227.0;0.99734
4129;0.02;18.0;68.0;0.9898100000000001
4130;0.032;18.0;130.0;0.99095
4131;0.048;47.0;206.0;0.9964
4132;0.048;47.0;206.0;0.9964
4133;0.04;24.0;120.0;0.99411
4134;0.038;26.0;89.0;0.9915
4135;0.046;27.0;132.0;0.99234
4136;0.035;20.0;128.0;0.99016
4137;0.048;47.0;206.0;0.9964
4138;0.040999999999999995;8.0;72.0;0.98949
4139;0.054000000000000006;53.0;143.0;0.99287
4140;0.052000000000000005;51.0;149.0;0.99544
4141;0.052000000000000005;51.0;149.0;0.99544
4142;0.051;43.0;136.0;0.9941
4143;0.055;56.0;131.0;0.9940000000000001
4144;0.052000000000000005;51.0;149.0;0.99544
4145;0.052000000000000005;54.0;160.0;0.99546
4146;0.064;56.0;115.5;0.9973700000000001
4147;0.054000000000000006;53.0;143.0;0.99287
4148;0.055;8.0;120.0;0.9976700000000001
4149;0.038;40.0;76.0;0.98711
4150;0.046;6.0;194.0;0.9971399999999999
4151;0.032;29.0;193.0;0.99134
4152;0.055;8.0;120.0;0.9976700000000001
4153;0.049;50.0;187.0;0.9927
4154;0.048;61.0;186.0;0.9948
4155;0.049;50.0;187.0;0.9927
4156;0.047;63.0;186.0;0.9948100000000001
4157;0.055999999999999994;33.0;168.0;0.99825
4158;0.055999999999999994;33.0;168.0;0.99825
4159;0.055999999999999994;33.0;168.0;0.99825
4160;0.055999999999999994;33.0;168.0;0.99825
4161;0.055999999999999994;33.0;168.0;0.99825
4162;0.055999999999999994;33.0;168.0;0.99825
4163;0.061;12.0;120.0;0.99192
4164;0.063;13.0;119.0;0.9918399999999999
4165;0.05;23.0;83.0;0.99019
4166;0.044000000000000004;35.0;158.0;0.98998
4167;0.04;39.0;118.0;0.9888600000000001
4168;0.039;30.0;104.0;0.98998
4169;0.035;45.0;123.0;0.98949
4170;0.055999999999999994;33.0;168.0;0.99825
4171;0.04;31.0;101.0;0.9900899999999999
4172;0.06;14.0;169.0;0.9925200000000001
4173;0.174;36.0;99.0;0.9928799999999999
4174;0.05;65.0;179.0;0.99659
4175;0.048;25.0;157.0;0.9913299999999999
4176;0.049;68.0;161.0;0.99324
4177;0.037000000000000005;35.0;113.0;0.99164
4178;0.038;49.0;133.0;0.9910700000000001
4179;0.052000000000000005;81.0;198.0;0.9986
4180;0.053;31.0;123.0;0.99708
4181;0.039;15.0;68.0;0.9916299999999999
4182;0.055;15.0;170.0;0.99605
4183;0.040999999999999995;29.0;82.0;0.99065
4184;0.04;24.0;81.0;0.9903
4185;0.052000000000000005;81.0;198.0;0.9986
4186;0.043;23.0;72.0;0.99236
4187;0.037000000000000005;40.0;108.0;0.9894799999999999
4188;0.048;25.0;119.0;0.99045
4189;0.09699999999999999;21.0;105.0;0.9939
4190;0.04;14.0;63.0;0.98985
4191;0.05;36.0;140.0;0.9913799999999999
4192;0.044000000000000004;28.0;100.0;0.9934799999999999
4193;0.045;26.0;100.0;0.99066
4194;0.044000000000000004;28.0;100.0;0.9934799999999999
4195;0.04;24.0;87.0;0.98862
4196;0.036000000000000004;25.0;68.0;0.98865
4197;0.053;34.0;149.0;0.99472
4198;0.049;63.0;139.0;0.99792
4199;0.045;26.0;100.0;0.99066
4200;0.044000000000000004;28.0;101.0;0.99035
4201;0.033;25.0;85.0;0.9908600000000001
4202;0.044000000000000004;37.0;113.0;0.99013
4203;0.054000000000000006;27.0;183.0;0.99266
4204;0.044000000000000004;33.0;139.0;0.9951700000000001
4205;0.033;25.0;85.0;0.9908600000000001
4206;0.05;29.0;144.0;0.99666
4207;0.036000000000000004;42.0;107.0;0.991
4208;0.023;19.0;89.0;0.9906799999999999
4209;0.024;26.0;102.0;0.9908399999999999
4210;0.05;26.0;134.0;0.9939
4211;0.040999999999999995;32.0;193.0;0.99624
4212;0.052000000000000005;13.0;164.0;0.9960200000000001
4213;0.142;5.0;69.0;0.9926
4214;0.055999999999999994;68.0;210.0;0.99718
4215;0.055999999999999994;68.0;210.0;0.99718
4216;0.055999999999999994;68.0;210.0;0.99718
4217;0.06;27.0;113.0;0.99344
4218;0.040999999999999995;31.0;180.0;0.9918399999999999
4219;0.055999999999999994;68.0;210.0;0.99718
4220;0.046;29.0;92.0;0.9903299999999999
4221;0.038;44.0;129.0;0.9924799999999999
4222;0.06;27.0;113.0;0.99344
4223;0.028999999999999998;6.0;51.0;0.9907600000000001
4224;0.028999999999999998;26.0;87.0;0.99092
4225;0.055999999999999994;38.0;187.0;0.9948600000000001
4226;0.055999999999999994;66.0;171.0;0.99464
4227;0.047;16.0;93.0;0.99235
4228;0.048;33.0;201.0;0.9961200000000001
4229;0.046;11.0;133.0;0.9920200000000001
4230;0.045;10.0;122.0;0.99261
4231;0.066;29.0;89.0;0.98964
4232;0.036000000000000004;10.0;92.0;0.99206
4233;0.052000000000000005;23.0;118.0;0.9938
4234;0.05;23.0;120.0;0.9920399999999999
4235;0.04;21.0;116.0;0.99736
4236;0.04;21.0;116.0;0.99736
4237;0.03;27.0;80.0;0.99192
4238;0.04;21.0;116.0;0.99736
4239;0.040999999999999995;38.0;90.0;0.9900200000000001
4240;0.042;47.0;130.0;0.996
4241;0.034;62.0;140.0;0.9923700000000001
4242;0.037000000000000005;69.0;144.0;0.9921399999999999
4243;0.019;23.5;72.0;0.99041
4244;0.038;44.0;116.0;0.9982
4245;0.037000000000000005;42.0;116.0;0.9982200000000001
4246;0.023;21.0;95.0;0.9893
4247;0.145;26.0;124.0;0.99274
4248;0.04;26.0;114.0;0.99105
4249;0.044000000000000004;39.0;161.0;0.9920899999999999
4250;0.053;44.0;95.0;0.9967600000000001
4251;0.047;29.0;91.0;0.99251
4252;0.053;44.0;95.0;0.9967600000000001
4253;0.036000000000000004;11.0;74.0;0.99082
4254;0.057999999999999996;25.0;115.0;0.99567
4255;0.051;16.0;119.0;0.99416
4256;0.051;16.0;119.0;0.99416
4257;0.033;39.0;121.0;0.9887
4258;0.034;37.0;121.0;0.9887100000000001
4259;0.036000000000000004;20.0;114.0;0.9924799999999999
4260;0.038;44.0;145.0;0.9918399999999999
4261;0.042;19.0;120.0;0.9895200000000001
4262;0.036000000000000004;23.0;169.0;0.99267
4263;0.036000000000000004;19.0;164.0;0.99269
4264;0.042;44.0;99.0;0.9891200000000001
4265;0.038;44.0;145.0;0.9918399999999999
4266;0.042;19.0;120.0;0.9895200000000001
4267;0.044000000000000004;20.0;117.0;0.9895
4268;0.04;27.0;146.0;0.9899899999999999
4269;0.045;44.0;192.0;0.9981
4270;0.040999999999999995;64.0;174.0;0.995
4271;0.043;57.0;201.0;0.9984799999999999
4272;0.044000000000000004;41.0;113.0;0.9986200000000001
4273;0.044000000000000004;41.0;113.0;0.9986200000000001
4274;0.044000000000000004;41.0;113.0;0.9986200000000001
4275;0.044000000000000004;41.0;113.0;0.9986200000000001
4276;0.027000000000000003;27.0;117.0;0.9888600000000001
4277;0.054000000000000006;37.0;183.0;0.99474
4278;0.04;5.0;47.0;0.99126
4279;0.04;48.0;129.0;0.9969100000000001
4280;0.044000000000000004;41.0;113.0;0.9986200000000001
4281;0.059000000000000004;23.0;124.0;0.9977299999999999
4282;0.059000000000000004;23.0;124.0;0.9977299999999999
4283;0.049;22.0;93.0;0.9928
4284;0.049;22.0;93.0;0.9928
4285;0.049;22.0;93.0;0.9928
4286;0.049;22.0;93.0;0.9928
4287;0.046;28.0;117.0;0.9928799999999999
4288;0.03;25.0;76.0;0.9920200000000001
4289;0.048;28.0;112.0;0.9960600000000001
4290;0.059000000000000004;23.0;124.0;0.9977299999999999
4291;0.045;68.0;183.0;0.9992200000000001
4292;0.040999999999999995;20.0;119.0;0.9929600000000001
4293;0.045;68.0;183.0;0.9992200000000001
4294;0.046;22.0;121.0;0.9946799999999999
4295;0.045;68.0;183.0;0.9992200000000001
4296;0.040999999999999995;20.0;119.0;0.9929600000000001
4297;0.037000000000000005;31.0;103.0;0.9938799999999999
4298;0.038;13.0;111.0;0.99315
4299;0.20800000000000002;60.0;154.0;0.9947799999999999
4300;0.209;62.0;156.0;0.9947799999999999
4301;0.105;22.0;155.0;0.99692
4302;0.034;25.0;204.0;0.99616
4303;0.043;33.0;114.0;0.9902
4304;0.044000000000000004;24.0;115.0;0.9921
4305;0.044000000000000004;21.0;113.0;0.9946200000000001
4306;0.05;51.0;133.0;0.9947600000000001
4307;0.039;36.0;116.0;0.9917799999999999
4308;0.036000000000000004;16.0;87.0;0.9908100000000001
4309;0.038;16.0;121.0;0.99198
4310;0.054000000000000006;59.0;140.0;0.99545
4311;0.046;33.0;103.0;0.9899700000000001
4312;0.043;33.0;114.0;0.9902
4313;0.04;19.0;86.0;0.9908899999999999
4314;0.035;23.0;117.0;0.99172
4315;0.035;33.0;115.0;0.9901
4316;0.086;17.0;94.0;0.9968100000000001
4317;0.038;58.0;138.0;0.9893
4318;0.035;23.0;117.0;0.99172
4319;0.035;33.0;115.0;0.9901
4320;0.055999999999999994;45.0;191.0;0.9952700000000001
4321;0.036000000000000004;27.0;150.0;0.99445
4322;0.042;47.0;121.0;0.99198
4323;0.037000000000000005;36.0;129.0;0.99085
4324;0.043;45.0;100.0;0.9903299999999999
4325;0.054000000000000006;47.0;182.0;0.9953799999999999
4326;0.052000000000000005;44.0;168.0;0.9962700000000001
4327;0.054000000000000006;47.0;182.0;0.9953799999999999
4328;0.043;28.0;145.0;0.9943299999999999
4329;0.054000000000000006;47.0;181.0;0.9954
4330;0.054000000000000006;47.0;182.0;0.9953799999999999
4331;0.052000000000000005;44.0;168.0;0.9962700000000001
4332;0.057;45.0;155.0;0.9980700000000001
4333;0.057;45.0;155.0;0.9980700000000001
4334;0.057;45.0;155.0;0.9980700000000001
4335;0.057;45.0;155.0;0.9980700000000001
4336;0.057;45.0;155.0;0.9980700000000001
4337;0.057;45.0;155.0;0.9980700000000001
4338;0.057;45.0;155.0;0.9980700000000001
4339;0.044000000000000004;15.0;96.0;0.9923200000000001
4340;0.057;45.0;155.0;0.9980700000000001
4341;0.054000000000000006;36.0;139.0;0.9978799999999999
4342;0.052000000000000005;39.0;141.0;0.99108
4343;0.024;21.0;109.0;0.99234
4344;0.17600000000000002;36.0;106.0;0.9928799999999999
4345;0.034;21.0;107.0;0.99195
4346;0.17600000000000002;36.0;106.0;0.9928799999999999
4347;0.034;62.0;148.0;0.99121
4348;0.042;61.0;148.0;0.99839
4349;0.10800000000000001;43.0;187.0;0.9973799999999999
4350;0.015;14.0;73.0;0.9896299999999999
4351;0.039;34.0;137.0;0.98946
4352;0.054000000000000006;31.0;148.0;0.9917799999999999
4353;0.064;34.0;166.0;0.99136
4354;0.049;48.0;169.0;0.99323
4355;0.039;34.0;137.0;0.98946
4356;0.046;35.0;178.0;0.99313
4357;0.04;50.0;194.0;0.9912
4358;0.05;44.0;179.0;0.9950399999999999
4359;0.062;52.0;203.0;0.99461
4360;0.054000000000000006;31.0;148.0;0.9917799999999999
4361;0.039;36.0;110.0;0.99008
4362;0.039;30.0;123.0;0.98959
4363;0.048;32.0;136.0;0.9966299999999999
4364;0.040999999999999995;36.0;119.0;0.99334
4365;0.063;63.0;133.0;0.99561
4366;0.035;16.0;117.0;0.98959
4367;0.048;32.0;136.0;0.9966299999999999
4368;0.040999999999999995;29.0;109.0;0.99418
4369;0.040999999999999995;36.0;119.0;0.99334
4370;0.096;16.0;115.0;0.9937
4371;0.053;16.0;92.0;0.99372
4372;0.038;23.0;112.0;0.9915700000000001
4373;0.043;24.0;98.0;0.98918
4374;0.051;46.0;171.0;0.9932
4375;0.040999999999999995;40.0;186.0;0.99235
4376;0.042;17.0;133.0;0.9937299999999999
4377;0.035;32.0;76.0;0.9914
4378;0.040999999999999995;9.0;126.0;0.9949399999999999
4379;0.042;17.0;133.0;0.9937299999999999
4380;0.05;33.0;143.0;0.9933200000000001
4381;0.057999999999999996;27.0;151.0;0.99198
4382;0.040999999999999995;31.0;110.0;0.9914200000000001
4383;0.035;32.0;76.0;0.9914
4384;0.05;51.0;182.0;0.9954200000000001
4385;0.05;51.0;182.0;0.9954200000000001
4386;0.043;54.0;170.0;0.9924
4387;0.039;34.0;97.0;0.9911200000000001
4388;0.036000000000000004;28.0;100.0;0.99534
4389;0.04;30.0;111.0;0.9933799999999999
4390;0.057;39.0;167.0;0.9980399999999999
4391;0.048;70.0;203.0;0.9989899999999999
4392;0.057;39.0;167.0;0.9980399999999999
4393;0.047;53.0;139.0;0.99724
4394;0.046;60.0;143.0;0.99526
4395;0.051;35.0;146.0;0.9967600000000001
4396;0.053;55.0;173.0;0.9969899999999999
4397;0.053;55.0;173.0;0.9969899999999999
4398;0.053;55.0;173.0;0.9969899999999999
4399;0.051;35.0;146.0;0.9967600000000001
4400;0.053;55.0;173.0;0.9969899999999999
4401;0.040999999999999995;30.0;137.0;0.99461
4402;0.043;40.0;176.0;0.99116
4403;0.066;41.0;187.0;0.9936200000000001
4404;0.044000000000000004;48.0;197.0;0.9951200000000001
4405;0.044000000000000004;48.0;197.0;0.9951200000000001
4406;0.037000000000000005;32.0;140.0;0.9895
4407;0.046;18.0;80.0;0.9904299999999999
4408;0.044000000000000004;48.0;197.0;0.9951200000000001
4409;0.037000000000000005;32.0;140.0;0.9895
4410;0.069;35.0;182.0;0.9939100000000001
4411;0.039;22.0;86.0;0.9896299999999999
4412;0.040999999999999995;26.0;114.0;0.99335
4413;0.039;22.0;86.0;0.9896299999999999
4414;0.040999999999999995;26.0;114.0;0.99335
4415;0.061;26.0;141.0;0.99824
4416;0.069;35.0;182.0;0.9939100000000001
4417;0.04;24.0;125.0;0.9917
4418;0.047;37.0;118.0;0.9990600000000001
4419;0.047;37.0;118.0;0.9990600000000001
4420;0.047;37.0;118.0;0.9990600000000001
4421;0.047;37.0;118.0;0.9990600000000001
4422;0.04;24.0;125.0;0.9917
4423;0.04;24.0;125.0;0.9917
4424;0.047;37.0;118.0;0.9990600000000001
4425;0.045;30.0;122.0;0.99415
4426;0.047;28.0;123.0;0.99418
4427;0.044000000000000004;24.0;205.0;0.99611
4428;0.038;33.0;166.0;0.99124
4429;0.042;59.5;162.0;0.99179
4430;0.051;60.0;134.0;0.9988600000000001
4431;0.043;17.0;67.0;0.98924
